id,facility_type,name,sido,sigungu,address,doctor_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
457,요양병원,센텀해인요양병원,부산,부산수영구,"부산광역시 수영구 수영로 671, 5층~11층 (광안동)",6,35.165757553133304,129.11447850158606,20160909,,의료시설,7432.58,0.0,0.6729061351090425,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
458,요양병원,센트럴요양병원,대구,대구북구,"대구광역시 북구 연암로 111, 지하1층,지상1~6층 (산격동)",7,35.89439139298885,128.59401676050385,20221124,,의료시설,5447.55,0.0,0.6892172279600902,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
459,요양병원,소망요양병원,경기,파주시,"경기도 파주시 문산읍 문향로 93, 1,2,3,5,6층",2,37.85992893479013,126.78661385527425,20140514,,제1종근린생활시설,6607.61,0.0,8.523934144404963,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
460,요양병원,속초우리요양병원,강원,속초시,"강원특별자치도 속초시 온천로 291-0,  (교동)",3,38.19312647170938,128.5742461716868,20021217,,의료시설,3489.96,0.0,0.3775364395821305,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
461,요양병원,속초정요양병원,강원,속초시,"강원특별자치도 속초시 동해대로 4084, (조양동)",4,38.18995594780478,128.5877348974035,20200928,,의료시설,4004.1,0.0,1.1019874061357122,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
462,요양병원,송도요양병원,부산,부산서구,"부산광역시 서구 암남공원로 522, (암남동)",11,35.07976560945816,129.01213723656699,,,,,,0.9869955433847314,미상,근거리 (1km 미만),미상,기타,100
463,요양병원,송도하나요양병원,인천,인천미추홀구,"인천광역시 미추홀구 아암대로253번길 36, 1~2층 일부, 3~6층 (학익동)",8,37.439899379329525,126.63559694320055,20071012,,의료시설,9866.38,0.0,1.8790651524185134,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
464,요양병원,송도효자병원,인천,인천연수구,"인천광역시 연수구 능허대로 235, (옥련동, 송도효자병원)",7,37.41545673260521,126.65201628014984,20170824,,의료시설,4708.81,0.0,0.5771493689574513,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
465,요양병원,송추효사랑요양병원,경기,양주시,"경기도 양주시 장흥면 호국로 439-22, (장흥면)",6,37.71301863512103,126.96477226091238,20170707,,의료시설,2765.23,0.0,2.5002163699538493,중규모 (연면적 1000~3000㎡),중거리 (1~3km),신축 (2015년 이후),기타,100
466,요양병원,송추효요양병원,경기,양주시,"경기도 양주시 장흥면 가마골로258번길 100, (송추효요양병원)",5,37.74150050225906,126.98253244702227,20060817,,의료시설,2965.22,0.0,4.6540434818968,중규모 (연면적 1000~3000㎡),원거리 (3km 초과),일반 (2000~2015년),기타,60
467,요양병원,송파그랜드요양병원,서울,송파구,"서울특별시 송파구 마천로 238, 윤진프라자타워 (마천동)",7,37.4996417014938,127.14380517533394,20130509,,업무시설,4759.92,0.0,0.10913228153934573,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
468,요양병원,송파온요양병원,서울,송파구,"서울특별시 송파구 오금로 488, 삼원빌딩 (거여동)",4,37.493437971282546,127.14292215435205, ,,업무시설,2082.53,0.0,0.7084055745580591,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),미상,기타,65
469,요양병원,송현효요양병원,대구,대구달서구,"대구광역시 달서구 월배로 384, (송현동)",5,35.82875785197574,128.5502527423169, ,,의료시설,6644.78,0.0,1.0265343817903338,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
470,요양병원,송효의료재단효산요양병원,대구,대구수성구,"대구광역시 수성구 동대구로 245, (범어동)",0,35.85218638890875,128.6246420889654, ,,의료시설,4998.33,0.0,0.6039586653179028,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
471,요양병원,수동연세요양병원,경기,남양주시,"경기도 남양주시 수동면 비룡로 801-88, (수동면)",4,37.70993820682497,127.31987961733269,,,,,,0.19088424774861343,미상,근거리 (1km 미만),미상,기타,100
472,요양병원,수성명가요양병원,대구,대구수성구,"대구광역시 수성구 희망로 219, (황금동, 수성명가요양병원)",1,35.84682550620202,128.6227337497553, ,,의료시설,3874.08,0.0,1.1128566314928574,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
473,요양병원,수성요양병원,대구,대구수성구,"대구광역시 수성구 동대구로 148, (황금동, 수성요양병원)",6,35.843136149589455,128.62489028452538,,,,,,0.8458719517721847,미상,근거리 (1km 미만),미상,기타,100
474,요양병원,수성제니스요양병원,대구,대구수성구,"대구광역시 수성구 동대구로 64, 6~12,13 일부층 (지산동)",4,35.835959015605056,128.62435709661324,20201130,,의료시설,7456.09,0.0,0.1842092816213082,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
475,요양병원,수완행복한요양병원,광주,광주광산구,"광주광역시 광산구 사암로 676, (장덕동)[*미고시]",8,35.20364483422287,126.81286040203466,20171031,,의료시설,4601.74,0.0,1.8042828061429124,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
476,요양병원,수요양병원,전북,익산시,"전북특별자치도 익산시 중앙로1길 23-0,  (창인동1가)",7,35.9416767881705,126.94870782377575, ,,의료시설,9926.66,0.0,1.1051873148751883,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
477,요양병원,수요양병원,전남,광양시,"전라남도 광양시 광양읍 덕산4길 35-4, (광양읍)",8,34.968535107948156,127.56225338976034,20170623,,제1종근린생활시설,168.42,0.0,1.5131877968228287,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),신축 (2015년 이후),기타,85
478,요양병원,수원삼성요양병원,경기,수원장안구,"경기도 수원시 장안구 장안로 108, (정자동)",5,37.29359714015992,127.00125273282296,20141017,,의료시설,3823.51,0.0,0.6135615813284846,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
479,요양병원,수원센트럴요양병원,경기,수원권선구,"경기도 수원시 권선구 금곡로197번길 18-24, 호매실애비뉴8번가 4~7층 (금곡동)",5,37.27465101072302,126.95299530225239,20181024,,의료시설,8296.76,0.0,0.17625027460051218,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
480,요양병원,수원요양병원,경기,수원영통구,"경기도 수원시 영통구 매영로 229, (원천동)",15,37.26090417400972,127.06473200937089, ,,창고시설,611.52,0.0,0.9147407599912621,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
481,요양병원,수원하나요양병원,경기,수원권선구,"경기도 수원시 권선구 금곡로 206, 호매실우성메디피아2 304호, 4~5층 (금곡동)",5,37.27393407783411,126.95415424159455, ,, ,27.0,0.0,0.20553563095982444,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
482,요양병원,수원행복한요양병원,경기,수원장안구,"경기도 수원시 장안구 장안로 243, w메디컬빌딩 (정자동)",6,37.30389683309663,126.99266255351586, ,,의료시설,4822.14,0.0,0.7745222917296237,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
483,요양병원,수원효요양병원,경기,수원장안구,"경기도 수원시 장안구 송원로 57, (송죽동)",5,37.300409560435526,127.00800847119629, ,, ,18.0,0.0,0.5961409455293566,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
484,요양병원,수원힐요양병원,경기,수원팔달구,"경기도 수원시 팔달구 효원로 23, (매산로3가)",3,37.27137531750981,127.00947443773919,20070409,,의료시설,2461.66,0.0,0.14296422879467358,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
485,요양병원,순창요양병원,전북,순창군,"전북특별자치도 순창군 순창읍 순창로 105, (순창읍)",8,35.36506922943457,127.14124623280041,20110902,,의료시설,7878.27,0.0,1.0142524444935896,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
486,요양병원,순천생협요양병원,전남,순천시,"전라남도 순천시 봉화로 62,  (조곡동)",6,34.95637435559333,127.49710299907767,,,,,,1.3322878329913803,미상,중거리 (1~3km),미상,기타,100
487,요양병원,순천정원요양병원,전남,순천시,"전라남도 순천시 중앙초등길 10-0,  1동 (풍덕동)",3,34.945185154203735,127.49915744024833, ,,숙박시설,2439.36,0.0,1.1901489386082469,중규모 (연면적 1000~3000㎡),중거리 (1~3km),미상,기타,65
488,요양병원,스마일요양병원,인천,인천남동구,"인천광역시 남동구 논현로26번길 6, 에이스프라자 2, 4~9층 (논현동)",4,37.40294329436764,126.70922917270696,20180725,,제1종근린생활시설,6757.88,0.0,0.8887615167996438,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
489,요양병원,스마일요양병원,경기,수원장안구,"경기도 수원시 장안구 수성로 315, 1~7층 (정자동)",5,37.292027825038005,127.00651225503526, ,, ,44.22,0.0,0.41836552790614284,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
490,요양병원,스마일요양병원,광주,광주서구,"광주광역시 서구 상무누리로 75, (치평동)",3,35.14932607220311,126.83723081404901,20140827,,의료시설,1995.49,0.0,0.9981470376814523,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
491,요양병원,스위스요양병원,대구,대구수성구,"대구광역시 수성구 화랑로 26, 2,3,4층 (만촌동, 만촌우방하이츠)",8,35.868767852125586,128.6320166377095,20181206,,공동주택,29072.11,0.0,0.9783940526582718,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
492,요양병원,스카이요양병원,서울,도봉구,"서울특별시 도봉구 방학로 177, (방학동)",4,37.66201782297097,127.03239634584065,20160321,,의료시설,2373.83,0.0,0.9526008672829931,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),신축 (2015년 이후),기타,100
493,요양병원,스타트요양병원,경기,오산시,"경기도 오산시 청학로 264, W-타워 3-8층 (수청동)",7,37.17189876199885,127.06072527288444,20211018,,의료시설,8603.87,0.0,0.699838441000723,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
494,요양병원,승일희망요양병원,경기,용인처인구,"경기도 용인시 처인구 모현읍 포은대로1139번길 14, (모현읍)",3,37.33916768075105,127.16830345346196,20250117,,의료시설,4999.86,0.0,2.0073094739883945,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
495,요양병원,시그니처요양병원,서울,송파구,"서울특별시 송파구 마천로 164, (오금동)",6,37.503522273525554,127.13740425146977, ,, ,2.4,0.0,0.5420092946809699,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
496,요양병원,시립마산요양병원,경남,창원마산합포구,"경상남도 창원시 마산합포구 현동로 15, (우산동)",8,35.15400441542694,128.55186407512474, ,,의료시설,6683.57,0.0,2.904483569203591,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
497,요양병원,시립문경요양병원,경북,문경시,"경상북도 문경시 문경읍 여우목로 31, (문경읍)",4,36.73136721098845,128.11109581081234,20111115,,의료시설,9474.96,0.0,0.7367483442315306,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
498,요양병원,시립창원요양병원,경남,창원의창구,"경상남도 창원시 의창구 북면 단내로 499-32, (북면)",4,35.34935306050841,128.57429622952066,20080506,,노유자시설,4814.16,0.0,3.3499369621203656,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
499,요양병원,시민요양병원,대전,대전중구,"대전광역시 중구 보문산로 359, (문화동)",0,36.31413317034777,127.41577507985724,20121011,,의료시설,4665.73,0.0,0.7024406208177201,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
500,요양병원,시애노요양병원,경기,여주시,"경기도 여주시 북내면 도예로 361-40, (북내면)",1,37.32660560245931,127.66808491377734,20180918,,노유자시설,1811.03,0.0,0.865815479086144,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),신축 (2015년 이후),기타,85
501,요양병원,시온요양병원,서울,성동구,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",5,37.56053268937836,127.06717246404601, ,,업무시설,9905.44,0.0,0.35876382173872334,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
502,요양병원,시티요양병원,경북,포항북구,"경상북도 포항시 북구 죽도로 21,  (죽도동)",5,36.03448640657319,129.36358595871656, ,,제1종근린생활시설,1559.24,0.0,0.9048079068101157,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),미상,기타,65
503,요양병원,시티요양병원,경남,창원의창구,"경상남도 창원시 의창구 대봉로26번길 12-3, (봉림동)",8,35.25113937187035,128.66848434126217,20220106,,의료시설,9639.77,0.0,1.111442451690979,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
504,요양병원,시흥더봄요양병원,경기,시흥시,"경기도 시흥시 비둘기공원1길 7, 1~8층 (대야동)",4,37.44221921774155,126.7893432259477,20081120,,의료시설,5290.58,0.0,0.4698999917595108,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
505,요양병원,시흥서울대효요양병원,경기,시흥시,"경기도 시흥시 승지로59번길 12, 시티타워 5~8층 (능곡동)",8,37.368925685120615,126.8090323463717,20190806,,제1종근린생활시설,17263.97,0.0,1.5344662443030452,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
506,요양병원,시흥솔요양병원,경기,시흥시,"경기도 시흥시 비둘기공원로 10, 301,501,601,701.801호 (대야동)",2,37.443965519762955,126.79076709659475, ,, ,0.0,0.0,0.5520687193335586,미상,근거리 (1km 미만),미상,기타,65
507,요양병원,신경주요양병원,경북,경주시,"경상북도 경주시 건천읍 단석로 1593-9, (건천읍)",3,35.82235743452946,129.07235258835115,20130510,,의료시설,3809.61,0.0,4.2172269652456835,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
508,요양병원,신세계요양병원,경남,양산시,"경상남도 양산시 월라2길 45, (덕계동)",7,35.36487365782846,129.1508580660123,20080812,,의료시설,9977.97,0.0,1.17761150570277,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
